Name,Price,Warranty,Status,CPU,RAM,Ổ cứng,Card VGA,Mux Switch,Màn hình,Webcam,Cổng kết nối,Trọng lượng,Pin,Hệ điều hành,Camera,MUX Swìtch,Kết nối,Cổng,Cổng Kết Nối,Cổng kết nôi,MUX Switch,Cổng giao tiếp,Mux switch,Cổng kết Nối,VGA,GPU,Mux,Kết Nối,MUXSwìtch,MUX,Mux swtich,áŧ cáŧĐng,Cáŧng Kášŋt Náŧi,Tráŧng lÆ°áŧĢng,Háŧ Äiáŧu hành,·ªî c·ª©ng,C·ªïng k·∫øt n·ªëi,Tr·ªçng l∆∞·ª£ng,H·ªá ƒëi·ªÅu hành,Cáŧng kášŋt náŧi,Ổ Cứng,Max-Q,MUXSwitch,,Đi Kèm
Dell Inspiron 14 7420 Plus,17.990.000đ,12,Liên hệ,"Intel® Core™ i5 - 12500H (18 MB cache, 12 cores, 16 threads, up to 4.50 GHz Turbo)","16GB, DDR5 4800MHz",512GB M.2 PCIe NVMe,Intel® Iris® Xe Graphics,,"14"", 2240x1400 px, WVA, Chống chói, 100% sRGB , 300 nits",,,1.68 kg,"4 Cells, 64 Wh",Windows 11 bản quyền,1080p HD,,,2x USB 3.2 Gen 1 ports1x Thunderbolt™ 4.0 port with DisplayPort™ and Power Delivery1x Universal headset jack1x HDMI 2.0 port1x SD card1x Power Adapter port,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 14 7420 Plus,17.990.000đ,12,Liên hệ,"Intel® Core™ i5 - 12500H (18 MB cache, 12 cores, 16 threads, up to 4.50 GHz Turbo)","16GB, DDR5 4800MHz",512GB M.2 PCIe NVMe,Intel® Iris® Xe Graphics,,"14"", 2240x1400 px, WVA, Chống chói, 100% sRGB , 300 nits",,,1.68 kg,"4 Cells, 64 Wh",Windows 11 bản quyền,1080p HD,,,2x USB 3.2 Gen 1 ports1x Thunderbolt™ 4.0 port with DisplayPort™ and Power Delivery1x Universal headset jack1x HDMI 2.0 port1x SD card1x Power Adapter port,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Nitro 5 2022 AN515-58,17.990.000đ,12,Liên hệ,"Core i5 - 12500H 12 nhân/ 16 luồng ( 3,3 Ghz-4,5 Ghz)",16GB DDR4 SDRAM,SSD 512GB NVMe,NVIDIA® GeForce® RTX 3050Ti 4GB GDDR6,Không,15.6 inch FHD (1920 x 1080) IPS 144Hz slim bezel LCD,,,~2.4 kg,4 Cell,Windows 11 Home bản quyền,,,,,,1x USB Type-C2x USB 3.2 Gen 21x USB 3.2 Gen 11x Ethernet (RJ-45)1x HDMI®2.11x headphone/speaker jack,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Nitro 5 2022 AN515-58,17.990.000đ,12,Liên hệ,"Core i5 - 12500H 12 nhân/ 16 luồng ( 3,3 Ghz-4,5 Ghz)",16GB DDR4 SDRAM,SSD 512GB NVMe,NVIDIA® GeForce® RTX 3050Ti 4GB GDDR6,Không,15.6 inch FHD (1920 x 1080) IPS 144Hz slim bezel LCD,,,~2.4 kg,4 Cell,Windows 11 Home bản quyền,,,,,,1x USB Type-C2x USB 3.2 Gen 21x USB 3.2 Gen 11x Ethernet (RJ-45)1x HDMI®2.11x headphone/speaker jack,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Nitro 5 Tiger 2022 AN515-58,17.990.000đ,12,Liên hệ,"Core i7 - 12700H (6 Nhân hiệu năng cao, 8 Nhân tiết kiệm điện)",8GB DDR4 3200Mhz (2 khe ram DDR4 max 32GB),"SSD 512GB NVMe+ 1 Khe SSD M2 Nvme+ 1 Khe 2,5 inchs Sata",NVIDIA® GeForce® RTX 3050Ti 4GB GDDR6 (95W),Không,"15.6 inchs, FHD (1920 x 1080), IPS, 144Hz, LCD",,,~2.4 kg,4 Cell 57Wh,Windows 11 Home bản quyền,,,,,,1 x USB 3.2 Gen 2 hỗ trợ sạc2 x USB 3.2 Gen 11 x USB Type-C port: USB 3.2 Gen 2 (up to 10 Gbps)1 x HDMI®,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Nitro 5 Tiger 2022 AN515-58,17.990.000đ,12,Liên hệ,"Core i7 - 12700H (6 Nhân hiệu năng cao, 8 Nhân tiết kiệm điện)",8GB DDR4 3200Mhz (2 khe ram DDR4 max 32GB),"SSD 512GB NVMe+ 1 Khe SSD M2 Nvme+ 1 Khe 2,5 inchs Sata",NVIDIA® GeForce® RTX 3050Ti 4GB GDDR6 (95W),Không,"15.6 inchs, FHD (1920 x 1080), IPS, 144Hz, LCD",,,~2.4 kg,4 Cell 57Wh,Windows 11 Home bản quyền,,,,,,1 x USB 3.2 Gen 2 hỗ trợ sạc2 x USB 3.2 Gen 11 x USB Type-C port: USB 3.2 Gen 2 (up to 10 Gbps)1 x HDMI®,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Vostro 13 5310,17.990.000đ,12,Còn hàng,"Intel Core i5-11320H (4 cores, 8 threads, turbo up to 4.5Ghz, 8MB cache)",16GB LPDDR4x 4267Mhz,512GB M.2 PCIe NVMe SSD,Intel Iris Xe Graphics,,"13.3-inch 2.5K, anti-glare, non-touch, wide-viewing angle",,"1x USB 3.2 Gen 1 Type-A1x Thunderbolt 4 (Type-C®) port with Power Delivery and DisplayPort Alt Mode, Primary-Power Port1x 3.5mm Headphone/Microphone combination jack1x HDMI 1.4b",1.25 kg,"4 cells, 64Wh",Window 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Vostro 13 5310,17.990.000đ,12,Còn hàng,"Intel Core i5-11320H (4 cores, 8 threads, turbo up to 4.5Ghz, 8MB cache)",16GB LPDDR4x 4267Mhz,512GB M.2 PCIe NVMe SSD,Intel Iris Xe Graphics,,"13.3-inch 2.5K, anti-glare, non-touch, wide-viewing angle",,"1x USB 3.2 Gen 1 Type-A1x Thunderbolt 4 (Type-C®) port with Power Delivery and DisplayPort Alt Mode, Primary-Power Port1x 3.5mm Headphone/Microphone combination jack1x HDMI 1.4b",1.25 kg,"4 cells, 64Wh",Window 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Predator Helios Neo PHN16-71-57W1,17.990.000đ,12,Liên hệ,"Intel Core i5-13500HX (14 Cores/ 20 Threads, up to 4.70 GHz, 24MB)",16GB DDR5 4800MHz,512GB PCIe NVMe SSD,NVIDIA GeForce RTX 4050 6GB (140W),Có,"16-inch FHD+ (1900x1200) IPS 165Hz SlimBezel, sRGB 100%, Acer ComfyView",HD Webcam,2x USB 3.2 Type-C Gen 21x USB 3.2 Type-A Gen 12x USB 3.2 Type-A Gen 21x microSD™ Card reader1x HDMI 2.11x RJ451x Jack 3.5mm1x Cổng nguồn,2.6 kg,"4-cell, 90 Wh",Windows 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer Predator Helios Neo PHN16-71-57W1,17.990.000đ,12,Liên hệ,"Intel Core i5-13500HX (14 Cores/ 20 Threads, up to 4.70 GHz, 24MB)",16GB DDR5 4800MHz,512GB PCIe NVMe SSD,NVIDIA GeForce RTX 4050 6GB (140W),Có,"16-inch FHD+ (1900x1200) IPS 165Hz SlimBezel, sRGB 100%, Acer ComfyView",HD Webcam,2x USB 3.2 Type-C Gen 21x USB 3.2 Type-A Gen 12x USB 3.2 Type-A Gen 21x microSD™ Card reader1x HDMI 2.11x RJ451x Jack 3.5mm1x Cổng nguồn,2.6 kg,"4-cell, 90 Wh",Windows 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2023 15APH8,17.990.000đ,12,Liên hệ,"AMD Ryzen™ 7 7840HS Mobile Processor (8-core/16-thread, 16MB L3 cache, up to 5.2 GHz max boost)",16GB DDR5 5200MHz (up to 32GB),512GB PCIe NVMe M.2 SSD gen 4,NVIDIA GeForce RTX 4060 8GB GDDR6,Có,"15.6 inch FHD (1920 x 1080), IPS, Anti-Glare, 45%NTSC, 144Hz, LED Backlight, Narrow Bezel",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2023 15APH8,17.990.000đ,12,Liên hệ,"AMD Ryzen™ 7 7840HS Mobile Processor (8-core/16-thread, 16MB L3 cache, up to 5.2 GHz max boost)",16GB DDR5 5200MHz (up to 32GB),512GB PCIe NVMe M.2 SSD gen 4,NVIDIA GeForce RTX 4060 8GB GDDR6,Có,"15.6 inch FHD (1920 x 1080), IPS, Anti-Glare, 45%NTSC, 144Hz, LED Backlight, Narrow Bezel",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Gaming G16 7630 2023,17.990.000đ,12,Liên hệ,"Intel Core i7-13650HX (24 MB cache, 14 cores, 20 threads, up to 4.90 GHz Turbo)",16GB DDR5 4800Mhz,SSD M.2 NMVe 1TB,NVIDIA GeForce RTX 4060 8GB GDDR6 (140W),,"16"" QHD (2560×1600) WVA, 240Hz, DCI-P3 100%",720p HD,2x USB 3.2 Gen 1 ports1x USB 3.2 Gen 2 (Type-C) port with DisplayPort1x HDMI port1x USB 3.2 Gen 1 port1x jack 3.5mm1x Ethernet RJ-451x Power-adapter port,2.65 kg,"6 cells, 86Wh",Windows 11,,,,,,,Có,,,,,,,,,,,,,,,,,,,,,,,,
Dell Gaming G16 7630 2023,17.990.000đ,12,Liên hệ,"Intel Core i7-13650HX (24 MB cache, 14 cores, 20 threads, up to 4.90 GHz Turbo)",16GB DDR5 4800Mhz,SSD M.2 NMVe 1TB,NVIDIA GeForce RTX 4060 8GB GDDR6 (140W),,"16"" QHD (2560×1600) WVA, 240Hz, DCI-P3 100%",720p HD,2x USB 3.2 Gen 1 ports1x USB 3.2 Gen 2 (Type-C) port with DisplayPort1x HDMI port1x USB 3.2 Gen 1 port1x jack 3.5mm1x Ethernet RJ-451x Power-adapter port,2.65 kg,"6 cells, 86Wh",Windows 11,,,,,,,Có,,,,,,,,,,,,,,,,,,,,,,,,
Dell Gaming G16 7630 2023,17.990.000đ,12,Liên hệ,"Intel Core i9-13900HX (24 Cores, 32 Threads, P-core up to 5.4GHz, E-core up to 3.9GHz, 36MB Cache)",16GB DDR5 4800Mhz,SSD M.2 NMVe 1TB,NVIDIA GeForce RTX 4060 8GB GDDR6 (140W),,"16"" QHD (2560×1600) WVA, 240Hz, DCI-P3 100%",720p HD,2x USB 3.2 Gen 1 ports1x USB 3.2 Gen 2 (Type-C) port with DisplayPort1x HDMI port1x USB 3.2 Gen 1 port1x jack 3.5mm1x Ethernet RJ-451x Power-adapter port,2.65 kg,"6 cells, 86Wh",Windows 11,,,,,,,Có,,,,,,,,,,,,,,,,,,,,,,,,
Dell Gaming G16 7630 2023,17.990.000đ,12,Liên hệ,"Intel Core i9-13900HX (24 Cores, 32 Threads, P-core up to 5.4GHz, E-core up to 3.9GHz, 36MB Cache)",16GB DDR5 4800Mhz,SSD M.2 NMVe 1TB,NVIDIA GeForce RTX 4060 8GB GDDR6 (140W),,"16"" QHD (2560×1600) WVA, 240Hz, DCI-P3 100%",720p HD,2x USB 3.2 Gen 1 ports1x USB 3.2 Gen 2 (Type-C) port with DisplayPort1x HDMI port1x USB 3.2 Gen 1 port1x jack 3.5mm1x Ethernet RJ-451x Power-adapter port,2.65 kg,"6 cells, 86Wh",Windows 11,,,,,,,Có,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion Pro 5 2023,17.990.000đ,12,Liên hệ,"Intel® Core™ i7-13700HX (16 Cores/ 24 Threads, 2.10Ghz up to 5.00GHz, 30MB Cache)",16GB DDR5 4800MHz,512GB M.2 PCIe NVMe,NVIDIA® GeForce RTX™ 4060 8GB GDDR6 (140W),Có,"16.0-inch 2K (2560 x 1600), IPS, 165Hz, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, Low Blue Light",,"1x USB-C 3.2 Gen 2 (DisplayPort™ 1.4, power delivery 140W)1x USB-C 3.2 Gen 22x USB-A 3.2 Gen 12x USB-A 3.2 Gen 1 (1x always on 5V2A)1x HDMI 2.11x Ethernet (RJ45)1x Headphone/mic combo1x DC in",2.6 Kg,"6 cells, 80WH",Windows bản quyền,1080p FHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion Pro 5 2023,17.990.000đ,12,Liên hệ,"Intel® Core™ i7-13700HX (16 Cores/ 24 Threads, 2.10Ghz up to 5.00GHz, 30MB Cache)",16GB DDR5 4800MHz,512GB M.2 PCIe NVMe,NVIDIA® GeForce RTX™ 4060 8GB GDDR6 (140W),Có,"16.0-inch 2K (2560 x 1600), IPS, 165Hz, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, Low Blue Light",,"1x USB-C 3.2 Gen 2 (DisplayPort™ 1.4, power delivery 140W)1x USB-C 3.2 Gen 22x USB-A 3.2 Gen 12x USB-A 3.2 Gen 1 (1x always on 5V2A)1x HDMI 2.11x Ethernet (RJ45)1x Headphone/mic combo1x DC in",2.6 Kg,"6 cells, 80WH",Windows bản quyền,1080p FHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2023 82XV002LUS,17.990.000đ,12,Liên hệ,"Intel Core i5-13420H (2.10GHz up to 4.60GHz, 12MB Cache)",8GB DDR5 5200MHz (up to 32GB),1TB SSD M.2 2242 PCIe® 4.0x4 NVMe®,NVIDIA® GeForce RTX™ 3050 6GB GDDR6,Có,"15.6inch FHD (1920x1080) IPS 350nits Anti-glare, 45% NTSC, 144Hz, G-SYNC®",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2023 82XV002LUS,17.990.000đ,12,Liên hệ,"Intel Core i5-13420H (2.10GHz up to 4.60GHz, 12MB Cache)",8GB DDR5 5200MHz (up to 32GB),1TB SSD M.2 2242 PCIe® 4.0x4 NVMe®,NVIDIA® GeForce RTX™ 3050 6GB GDDR6,Có,"15.6inch FHD (1920x1080) IPS 350nits Anti-glare, 45% NTSC, 144Hz, G-SYNC®",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2023 15APH8 82XT001NUS,17.990.000đ,12,Liên hệ,"AMD Ryzen™ 7 7840HS Mobile Processor (8-core/16-thread, 16MB L3 cache, up to 5.2 GHz max boost)",8GB DDR5 5200MHz (up to 32GB),512GB PCIe NVMe M.2 SSD gen 4,NVIDIA GeForce RTX 4050 6GB GDDR6,Có,"15.6 inch FHD (1920 x 1080), IPS, Anti-Glare, 45%NTSC, 350 nits, 144Hz, LED Backlight, Narrow Bezel",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo LOQ 2023 15APH8 82XT001NUS,17.990.000đ,12,Liên hệ,"AMD Ryzen™ 7 7840HS Mobile Processor (8-core/16-thread, 16MB L3 cache, up to 5.2 GHz max boost)",8GB DDR5 5200MHz (up to 32GB),512GB PCIe NVMe M.2 SSD gen 4,NVIDIA GeForce RTX 4050 6GB GDDR6,Có,"15.6 inch FHD (1920 x 1080), IPS, Anti-Glare, 45%NTSC, 350 nits, 144Hz, LED Backlight, Narrow Bezel",HD Webcam,"1 x USB 3.2 Gen 12 x USB 3.2 Gen 21 x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1 x HDMI®, up to 8K/60Hz1 x Ethernet (RJ-45)1 x Headphone / microphone combo jack (3.5mm)1 x Power connector",~2.4 kg,"4-Cell, 60Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 14 5425,17.990.000đ,12,Liên hệ,"AMD Ryzen™ 5 5625U (2.30 GHz to 4.3 GHz, 16MB cache)",16GB DDR4 Bus 3200MHz,SSD 512GB,AMD® Radeon™ Graphics,,"14"" 2K+, WVA",HD camera,,1.55 kg,"4-Cell, 54 Wh",Window 11 bản quyền,,,2x USB 3.2 Gen 1 ports1x USB 3.2 Gen 2 Type-C port with DisplayPort and Power Delivery1x jack 3.5mm1x HDMI 1.4 port1x SD-card slot1x Power-adapter port 4.5 mm x 2.9 mm DC-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 14 5425,17.990.000đ,12,Liên hệ,"AMD Ryzen™ 5 5625U (2.30 GHz to 4.3 GHz, 16MB cache)",16GB DDR4 Bus 3200MHz,SSD 512GB,AMD® Radeon™ Graphics,,"14"" 2K+, WVA",HD camera,,1.55 kg,"4-Cell, 54 Wh",Window 11 bản quyền,,,2x USB 3.2 Gen 1 ports1x USB 3.2 Gen 2 Type-C port with DisplayPort and Power Delivery1x jack 3.5mm1x HDMI 1.4 port1x SD-card slot1x Power-adapter port 4.5 mm x 2.9 mm DC-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asus TUF Gaming F15 FX506HF-HN014W,17.990.000đ,24,Liên hệ,"Intel® Core™ i5-11400H (2.70GHz up to 4.50GHz, 12MB Cache)",8GB DDR4 3200MHz (2x SO-DIMM slot),512GB PCIE SSD,NVIDIA® GeForce® RTX 2050 4GB GDDR6,,"15.6 inch FHD(1920 x 1080) IPS, Non-Glare, 144Hz AdaptiveSync, Nanoedge",Camera HD 720P,,2.3 kg,"3 cell,  48WHrs",Windows bản quyền,,,,,,,,,,,,,,1 x Type A USB 2.01 x Type C USB 3.2 Gen 22 x Type A USB 3.2 Gen 11 x 3.5mm combo audio jack1 x HDMI 2.0b1 x Kensington Lock,,,,,,,,,,,,,,,,,
Asus TUF Gaming F15 FX506HF-HN014W,17.990.000đ,24,Liên hệ,"Intel® Core™ i5-11400H (2.70GHz up to 4.50GHz, 12MB Cache)",8GB DDR4 3200MHz (2x SO-DIMM slot),512GB PCIE SSD,NVIDIA® GeForce® RTX 2050 4GB GDDR6,,"15.6 inch FHD(1920 x 1080) IPS, Non-Glare, 144Hz AdaptiveSync, Nanoedge",Camera HD 720P,,2.3 kg,"3 cell,  48WHrs",Windows bản quyền,,,,,,,,,,,,,,1 x Type A USB 2.01 x Type C USB 3.2 Gen 22 x Type A USB 3.2 Gen 11 x 3.5mm combo audio jack1 x HDMI 2.0b1 x Kensington Lock,,,,,,,,,,,,,,,,,
Lenovo Legion 5 Pro,17.990.000đ,12,Liên hệ,"Intel Core i7-12700H  (14 cores/ 20 Threads, up to 4,70GHz, 24MB Cache)",16GB DDR5 4800 MHz,512GB M.2 PCIe NVMe SSD,Nvidia GeForce RTX 3050Ti 4GB GDDR6 (95W),Có,"16″ WQXGA (2560 x 1600) IPS, 165Hz, 100% sRGB, up to VESA DisplayHDR™ 400 Certified, Dolby Vision® support, NVIDIA® G-SYNC™ support, 16:10 aspect ratio",HD Webcam,"3x cổng USB-A 3.2 Gen 22x cổng USB-C 3.2 Gen 21x cổng Thunderbolt/ USB 41x cổng HDMI 2.11x cổng Ethernet (RJ-45)1 x cổng giắc cắm micrô (3,5mm)1x cổng nguồn",~2.4 kg,"4 cells, 80Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion 5 Pro,17.990.000đ,12,Liên hệ,"Intel Core i7-12700H  (14 cores/ 20 Threads, up to 4,70GHz, 24MB Cache)",16GB DDR5 4800 MHz,512GB M.2 PCIe NVMe SSD,Nvidia GeForce RTX 3050Ti 4GB GDDR6 (95W),Có,"16″ WQXGA (2560 x 1600) IPS, 165Hz, 100% sRGB, up to VESA DisplayHDR™ 400 Certified, Dolby Vision® support, NVIDIA® G-SYNC™ support, 16:10 aspect ratio",HD Webcam,"3x cổng USB-A 3.2 Gen 22x cổng USB-C 3.2 Gen 21x cổng Thunderbolt/ USB 41x cổng HDMI 2.11x cổng Ethernet (RJ-45)1 x cổng giắc cắm micrô (3,5mm)1x cổng nguồn",~2.4 kg,"4 cells, 80Wh",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 14 5425,17.990.000đ,12,Liên hệ,"AMD Ryzen™ 5 5625U (2.30 GHz to 4.3 GHz, 16MB cache)",16GB DDR4 Bus 3200MHz,SSD 512GB,AMD® Radeon™ Graphics,,"14"" FHD+ Touch, 1920 x 1200, WVA, 60 Hz",HD camera,,1.55 kg,4-Cell 54WHr,Window 11 bản quyền,,,2 USB 3.2 Gen 1 ports1 USB 3.2 Gen 2 Type-C port with DisplayPort and Power Delivery1 headset jack1 HDMI 1.4 port1 SD-card slot1 Power-adapter port 4.5 mm x 2.9 mm DC-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 14 5425,17.990.000đ,12,Liên hệ,"AMD Ryzen™ 5 5625U (2.30 GHz to 4.3 GHz, 16MB cache)",16GB DDR4 Bus 3200MHz,SSD 512GB,AMD® Radeon™ Graphics,,"14"" FHD+ Touch, 1920 x 1200, WVA, 60 Hz",HD camera,,1.55 kg,4-Cell 54WHr,Window 11 bản quyền,,,2 USB 3.2 Gen 1 ports1 USB 3.2 Gen 2 Type-C port with DisplayPort and Power Delivery1 headset jack1 HDMI 1.4 port1 SD-card slot1 Power-adapter port 4.5 mm x 2.9 mm DC-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion Slim 5 Y7000P,17.990.000đ,12,Liên hệ,"Core i7-13620H(10 nhân 16 luồng, tần số cơ bản 3.6GHz, có thể đạt tới 4.9GHz với turbo boost, bộ nhớ đệm 24 MB Intel® Smart Cache)",16 GB DDR5 5200MHz - 5600MHz,1TB PCIe NVMe M.2 SSD Gen 4,NVIDIA Geforce RTX 4060 8GB GDDR6,,"16"" WQXGA (2560 x 1600), 400 nits, 165Hz, sRGB: 100%, IPS",HD Webcam,1x E-camera shutter1x SD card2x USB-A 3.2 Gen 21x RJ45 (mạng LAN)1x HDMI 2.11x power input2x USB-C 3.2 gen 2 USB-C,2.3 kg,"4cell, 80whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Legion Slim 5 Y7000P,17.990.000đ,12,Liên hệ,"Core i7-13620H(10 nhân 16 luồng, tần số cơ bản 3.6GHz, có thể đạt tới 4.9GHz với turbo boost, bộ nhớ đệm 24 MB Intel® Smart Cache)",16 GB DDR5 5200MHz - 5600MHz,1TB PCIe NVMe M.2 SSD Gen 4,NVIDIA Geforce RTX 4060 8GB GDDR6,,"16"" WQXGA (2560 x 1600), 400 nits, 165Hz, sRGB: 100%, IPS",HD Webcam,1x E-camera shutter1x SD card2x USB-A 3.2 Gen 21x RJ45 (mạng LAN)1x HDMI 2.11x power input2x USB-C 3.2 gen 2 USB-C,2.3 kg,"4cell, 80whr, Super Rapid Charge",Windows bản quyền,,Có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP Envy x360 2-in-1 14-es0013dx 2023,17.990.000đ,12,Liên hệ,"Intel Core i5-1335U (10 cores/ 12 threads, up to 4.6 GHz, 12MB Cache)",8GB DDR4 3200MHz,512GB M.2 PCIe NVMe SSD,Intel Iris Xe Graphics,,"14-inch FHD (1920 x 1080) Touch-Screen, IPS, edge-to-edge glass, micro-edge",,1x USB 3.2 Type-C2x USB 3.0 Type-A1x HDMI 2.11x Jack 3.5mm1x SD Card1x AC smart pin,1.52kg,"3 Cells, 45Wh",Windows 11 bản quyền,HD Camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP Envy x360 2-in-1 14-es0013dx 2023,17.990.000đ,12,Liên hệ,"Intel Core i5-1335U (10 cores/ 12 threads, up to 4.6 GHz, 12MB Cache)",8GB DDR4 3200MHz,512GB M.2 PCIe NVMe SSD,Intel Iris Xe Graphics,,"14-inch FHD (1920 x 1080) Touch-Screen, IPS, edge-to-edge glass, micro-edge",,1x USB 3.2 Type-C2x USB 3.0 Type-A1x HDMI 2.11x Jack 3.5mm1x SD Card1x AC smart pin,1.52kg,"3 Cells, 45Wh",Windows 11 bản quyền,HD Camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASUS ROG Zephyrus M16 GU603ZM,17.990.000đ,12,Liên hệ,"Intel® Core™ i7-12700H (up to 4.7 GHz, 14 Cores 20 Theards)",16GB Ram (8GB DDR5 on board + 8GB DDR5),512GB M.2 NVMe™ PCIe® 3.0 SSD,Geforce RTX 3060 6GB DDR6,,"16.0"" WQXGA (2560x1600) 16:10 165Hz 3ms IPS-Level, 500-nits, 1200:1 Contrast, 100% DCI-P3, Viewing Angle, Anti-Glare, Adaptive-Sync, Pantone Validated",,,~1.9 kg,"4-cell, 90WHrs Li-ion",Windows bản quyền,,,,,"1x 3.5mm Combo Audio Jack, 1x HDMI 2.0b, 1x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery1x RJ45 LAN port, 1x card reader (microSD), 1x Thunderbolt™ 4 support DisplayPort™ / power delivery",,,,,,,,Có,,,,,,,,,,,,,,,,,,
ASUS ROG Zephyrus M16 GU603ZM,17.990.000đ,12,Liên hệ,"Intel® Core™ i7-12700H (up to 4.7 GHz, 14 Cores 20 Theards)",16GB Ram (8GB DDR5 on board + 8GB DDR5),512GB M.2 NVMe™ PCIe® 3.0 SSD,Geforce RTX 3060 6GB DDR6,,"16.0"" WQXGA (2560x1600) 16:10 165Hz 3ms IPS-Level, 500-nits, 1200:1 Contrast, 100% DCI-P3, Viewing Angle, Anti-Glare, Adaptive-Sync, Pantone Validated",,,~1.9 kg,"4-cell, 90WHrs Li-ion",Windows bản quyền,,,,,"1x 3.5mm Combo Audio Jack, 1x HDMI 2.0b, 1x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery1x RJ45 LAN port, 1x card reader (microSD), 1x Thunderbolt™ 4 support DisplayPort™ / power delivery",,,,,,,,Có,,,,,,,,,,,,,,,,,,
